ASP_DEPARTAMENTORESIDENCIA;COD_DEPARTAMENTORESIDENCIA;ASP_CIUDADRESIDENCIA;COD_ASP_CIUDADRESIDENCIA;LONGITUD_CIUDADRESIDENCIA;LATITUD_CIUDADRESIDENCIA
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITUANGO;5361;-75,76416656;7,17162301
ANTIOQUIA;5;JERIC”;5368;-75,78462771;5,792455576
ANTIOQUIA;5;JERIC”;5368;-75,78462771;5,792455576
ANTIOQUIA;5;JERIC”;5368;-75,78462771;5,792455576
ANTIOQUIA;5;JERIC”;5368;-75,78462771;5,792455576
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;LA CEJA;5376;-75,42163789;6,032590366
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA UNI”N;5400;-75,36057471;5,974351772
ANTIOQUIA;5;LA UNI”N;5400;-75,36057471;5,974351772
ANTIOQUIA;5;LA UNI”N;5400;-75,36057471;5,974351772
ANTIOQUIA;5;LA UNI”N;5400;-75,36057471;5,974351772
ANTIOQUIA;5;LA UNI”N;5400;-75,36057471;5,974351772
ANTIOQUIA;5;LA UNI”N;5400;-75,36057471;5,974351772
ANTIOQUIA;5;MACEO;5425;-74,78784772;6,553116085
ANTIOQUIA;5;MACEO;5425;-74,78784772;6,553116085
ANTIOQUIA;5;MACEO;5425;-74,78784772;6,553116085
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MARINILLA;5440;-75,33807844;6,17354814
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
